,Date,Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID
217,2024-01-17 11:00:03,71.8,2.3,2.31,55.197,53.853,59.9,974.0,-11.0,,,21.0,77.3,1.0,
218,2024-01-17 11:00:03,71.8,2.3,2.24,55.197,53.853,59.3,965.0,-5.2,,,21.4,79.8,1.0,
219,2024-01-19 11:44:10,0.0,0.0,0.0,0.0,0.0,0.0,975.0,-5.1,,,26.0,82.7,1.0,
220,2024-01-19 12:00:00,0.0,0.0,0.0,0.0,0.0,0.3,976.0,-4.6,,,26.4,80.5,1.0,
221,2024-01-19 13:00:00,67.6,2.29,2.25,2.295,2.25,57.2,976.0,-4.6,,,17.1,80.5,1.0,
222,2024-01-19 14:00:00,68.1,2.3,2.26,4.595,4.505,56.6,976.0,-4.5,,,17.0,78.7,1.0,
223,2024-01-19 15:00:00,68.0,2.3,2.26,6.895,6.759,57.1,977.0,-4.1,,,18.2,75.8,1.0,
224,2024-01-19 16:00:00,68.6,2.3,2.26,9.195,9.021,57.1,978.0,-4.8,,,18.0,77.4,1.0,
225,2024-01-19 17:00:00,68.9,2.3,2.27,11.495,11.289,57.0,978.0,-5.4,,,18.2,80.0,1.0,
226,2024-01-19 18:00:00,69.1,2.3,2.27,13.795,13.563,57.5,979.0,-5.8,,,18.3,81.7,1.0,
227,2024-01-19 19:00:00,69.2,2.3,2.28,16.095,15.841,57.5,980.0,-6.0,,,18.5,83.3,1.0,
228,2024-01-19 20:00:00,69.4,2.3,2.28,18.395,18.124,57.7,981.0,-6.4,,,18.7,84.6,1.0,
229,2024-01-19 21:00:00,69.5,2.3,2.29,20.695,20.411,57.4,982.0,-6.7,,,18.8,85.2,1.0,
230,2024-01-19 22:00:00,69.5,2.3,2.28,22.995,22.696,57.7,982.0,-6.3,,,19.1,83.6,1.0,
231,2024-01-19 23:00:00,69.7,2.3,2.29,25.295,24.983,57.6,982.0,-6.4,,,19.5,83.2,1.0,
232,2024-01-20 00:00:00,69.9,2.3,2.29,27.595,27.276,57.9,983.0,-7.1,,,19.5,84.6,1.0,
233,2024-01-20 01:00:00,69.9,2.3,2.29,29.895,29.569,57.9,984.0,-6.8,,,19.5,83.8,1.0,
234,2024-01-20 02:00:00,70.1,2.3,2.29,32.195,31.863,58.2,984.0,-7.0,,,19.7,83.4,1.0,
235,2024-01-20 03:00:00,70.1,2.3,2.3,34.495,34.161,58.5,984.0,-7.2,,,19.8,82.6,1.0,
236,2024-01-20 04:00:00,70.2,2.3,2.3,36.795,36.456,58.4,984.0,-7.0,,,20.0,81.5,1.0,
237,2024-01-20 05:00:00,70.2,2.3,2.3,39.094,38.753,58.7,984.0,-7.1,,,20.3,82.8,1.0,
238,2024-01-20 06:00:00,70.3,2.3,2.29,41.394,41.048,58.7,984.0,-6.9,,,20.5,83.4,1.0,
239,2024-01-20 07:00:00,70.4,2.3,2.3,43.694,43.345,58.7,985.0,-7.0,,,20.7,84.4,1.0,
240,2024-01-20 08:00:00,70.4,2.3,2.3,45.994,45.644,58.6,985.0,-7.1,,,20.9,85.8,1.0,
241,2024-01-20 09:00:00,70.5,2.3,2.3,48.294,47.945,58.9,986.0,-7.4,,,20.9,86.0,1.0,
242,2024-01-20 10:00:00,70.5,2.3,2.3,50.594,50.248,58.9,986.0,-7.3,,,21.1,85.9,1.0,
243,2024-01-20 11:00:00,70.5,2.3,2.3,52.894,52.549,59.1,986.0,-7.1,,,21.3,85.1,1.0,
244,2024-01-20 12:00:00,70.5,2.3,2.3,55.194,54.846,59.1,986.0,-6.6,,,21.7,83.2,1.0,
245,2024-01-20 12:00:03,70.5,2.3,2.3,55.196,54.848,59.1,987.0,-6.5,,,21.8,82.7,1.0,
246,2024-01-20 12:00:03,70.5,2.3,2.29,55.196,54.848,59.1,982.0,-6.4,,,19.5,82.8,1.0,
247,2024-01-22 11:00:00,68.3,2.29,2.36,2.295,2.363,56.9,1009.0,-8.6,,,14.7,77.4,1.0,
248,2024-01-22 12:00:00,68.5,2.3,2.36,4.595,4.722,57.0,1008.0,-7.9,,,14.5,77.6,1.0,
249,2024-01-22 13:00:00,68.6,2.3,2.35,6.895,7.067,56.6,1007.0,-6.5,,,15.8,74.1,1.0,
250,2024-01-22 14:00:00,68.6,2.3,2.33,9.195,9.401,56.8,1007.0,-5.4,,,17.1,70.6,1.0,
251,2024-01-22 15:00:00,69.0,2.3,2.33,11.495,11.734,57.3,1006.0,-5.4,,,17.9,71.4,1.0,
252,2024-01-22 16:00:00,69.0,2.3,2.34,13.795,14.071,56.7,1005.0,-6.1,,,17.9,74.8,1.0,
253,2024-01-22 17:00:00,69.2,2.3,2.34,16.095,16.408,56.9,1005.0,-6.2,,,18.0,74.4,1.0,
254,2024-01-22 18:00:00,69.3,2.3,2.34,18.395,18.747,56.9,1004.0,-6.8,,,18.0,75.4,1.0,
255,2024-01-22 19:00:00,69.4,2.3,2.34,20.695,21.087,56.9,1003.0,-7.2,,,18.0,76.2,1.0,
256,2024-01-22 20:00:00,69.5,2.3,2.34,22.994,23.427,56.6,1002.0,-7.4,,,18.0,75.0,1.0,
257,2024-01-22 21:00:00,69.5,2.3,2.34,25.294,25.765,56.9,1001.0,-7.5,,,18.1,74.0,1.0,
258,2024-01-22 22:00:00,69.5,2.3,2.34,27.594,28.101,56.9,1000.0,-7.4,,,18.2,74.1,1.0,
259,2024-01-22 23:00:00,69.5,2.3,2.33,29.894,30.434,57.2,999.0,-7.3,,,18.4,74.9,1.0,
260,2024-01-23 00:00:00,69.5,2.3,2.33,32.194,32.764,56.9,998.0,-7.3,,,18.4,74.1,1.0,
261,2024-01-23 01:00:00,69.6,2.3,2.33,34.494,35.093,57.4,997.0,-7.3,,,18.4,74.8,1.0,
262,2024-01-23 02:00:00,69.6,2.3,2.33,36.794,37.42,57.1,997.0,-7.3,,,18.5,76.8,1.0,
263,2024-01-23 03:00:00,69.6,2.3,2.32,39.094,39.745,57.1,996.0,-7.2,,,18.6,78.0,1.0,
264,2024-01-23 04:00:00,69.6,2.3,2.32,41.394,42.066,57.1,995.0,-7.0,,,18.7,78.1,1.0,
265,2024-01-23 05:00:00,69.5,2.3,2.32,43.694,44.383,56.8,995.0,-6.6,,,18.9,77.6,1.0,
266,2024-01-23 06:00:00,69.5,2.3,2.31,45.994,46.696,57.4,994.0,-6.4,,,19.0,77.4,1.0,
267,2024-01-23 07:00:00,69.5,2.3,2.31,48.294,49.007,57.4,994.0,-6.3,,,19.2,77.8,1.0,
268,2024-01-23 08:00:00,69.5,2.3,2.31,50.594,51.879,57.4,993.0,-6.2,,,19.3,78.5,1.0,
269,2024-01-23 09:00:00,69.6,2.3,2.31,52.894,54.185,57.6,992.0,-6.2,,,19.6,79.6,1.0,
270,2024-01-23 10:00:00,69.6,2.3,2.31,55.194,56.491,57.9,992.0,-5.9,,,19.7,79.1,1.0,
271,2024-01-23 10:00:03,69.6,2.3,2.3,55.196,56.493,57.9,993.0,-5.7,,,20.0,79.1,1.0,
272,2024-01-23 10:00:03,69.6,2.3,2.33,55.196,56.493,57.6,1000.0,-6.8,,,18.0,75.9,1.0,
273,2024-01-24 09:46:09,0.0,0.0,0.0,0.0,0.0,0.0,989.0,-2.8,,,26.6,90.4,1.0,
274,2024-01-25 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,977.0,-1.4,,,26.4,85.9,1.0,
275,2024-01-25 10:30:00,66.8,2.29,2.23,2.295,2.226,56.6,976.0,-1.5,,,17.2,86.5,1.0,
276,2024-01-25 11:30:00,67.1,2.3,2.23,4.595,4.456,56.4,976.0,-1.5,,,17.6,85.8,1.0,
277,2024-01-25 12:30:00,67.4,2.3,2.23,6.895,6.684,56.6,976.0,-1.4,,,18.7,84.1,1.0,
278,2024-01-25 13:30:00,67.6,2.3,2.23,9.195,8.911,56.5,975.0,-1.3,,,19.3,83.6,1.0,
279,2024-01-25 14:30:00,67.8,2.3,2.23,11.495,11.138,57.0,975.0,-1.3,,,20.0,85.6,1.0,
280,2024-01-25 15:30:00,67.9,2.3,2.23,13.795,13.366,57.0,975.0,-1.3,,,20.5,85.0,1.0,
281,2024-01-25 16:30:00,68.1,2.3,2.23,16.095,15.593,56.9,975.0,-1.4,,,20.8,86.0,1.0,
282,2024-01-25 17:30:00,68.3,2.3,2.23,18.395,17.825,57.4,976.0,-1.8,,,21.0,88.7,1.0,
283,2024-01-25 18:30:00,68.5,2.3,2.23,20.695,20.06,57.1,976.0,-2.0,,,21.2,90.2,1.0,
284,2024-01-25 19:30:00,68.6,2.3,2.24,22.995,22.296,57.4,976.0,-2.1,,,21.6,90.5,1.0,
285,2024-01-25 20:30:00,68.8,2.3,2.24,25.295,24.532,57.6,977.0,-2.1,,,21.9,91.2,1.0,
286,2024-01-25 21:30:00,68.8,2.3,2.24,27.595,26.77,57.6,977.0,-2.2,,,22.1,92.3,1.0,
287,2024-01-25 22:30:00,68.9,2.3,2.24,29.895,29.01,57.3,977.0,-2.3,,,22.3,91.9,1.0,
288,2024-01-25 23:30:00,69.1,2.3,2.24,32.195,31.253,57.5,978.0,-2.6,,,22.6,92.0,1.0,
289,2024-01-26 00:30:00,69.2,2.3,2.25,34.495,33.501,58.1,978.0,-3.0,,,22.6,91.9,1.0,
290,2024-01-26 01:30:00,69.3,2.3,2.25,36.795,35.751,58.1,978.0,-3.3,,,22.7,91.3,1.0,
291,2024-01-26 02:30:00,69.5,2.3,2.25,39.095,38.005,58.3,979.0,-3.6,,,22.8,90.7,1.0,
292,2024-01-26 03:30:00,69.6,2.3,2.26,41.395,40.261,58.6,979.0,-3.8,,,22.9,90.1,1.0,
293,2024-01-26 04:30:00,69.6,2.3,2.26,43.695,42.518,58.3,980.0,-3.8,,,23.0,90.5,1.0,
294,2024-01-26 05:30:00,69.7,2.3,2.26,45.995,44.778,58.0,980.0,-3.9,,,23.2,90.3,1.0,
295,2024-01-26 06:30:00,69.9,2.3,2.26,48.295,47.039,59.1,981.0,-4.0,,,23.3,89.9,1.0,
296,2024-01-26 07:30:00,69.9,2.3,2.26,50.594,49.303,59.1,981.0,-4.1,,,23.4,89.9,1.0,
297,2024-01-26 08:30:00,70.1,2.3,2.27,52.894,51.569,59.4,982.0,-4.3,,,23.6,90.0,1.0,
298,2024-01-26 09:30:00,70.0,2.3,2.27,55.194,53.837,59.3,982.0,-4.3,,,23.8,89.5,1.0,
299,2024-01-26 09:30:03,70.0,2.3,2.27,55.196,53.839,59.1,983.0,-4.1,,,24.0,89.2,1.0,
300,2024-01-26 09:30:03,70.0,2.3,2.25,55.196,53.839,59.1,978.0,-2.6,,,21.6,89.1,1.0,
301,2024-01-27 12:13:47,0.0,0.0,0.0,0.0,0.0,0.0,994.0,-4.3,,,28.6,81.8,1.0,
302,2024-01-28 09:30:00,0.0,0.0,0.0,0.0,0.0,0.3,1006.0,-4.5,,,26.6,82.8,1.0,
303,2024-01-28 10:30:00,67.5,2.29,2.32,2.295,2.317,56.0,1005.0,-4.4,,,16.6,82.8,1.0,
304,2024-01-28 11:30:00,68.0,2.3,2.32,4.595,4.638,56.4,1005.0,-4.3,,,16.8,83.3,1.0,
305,2024-01-28 12:30:00,68.2,2.3,2.32,6.895,6.957,56.0,1005.0,-4.1,,,17.9,82.7,1.0,
306,2024-01-28 13:30:00,68.5,2.3,2.32,9.195,9.278,56.7,1005.0,-4.2,,,18.7,83.1,1.0,
307,2024-01-28 14:30:00,68.7,2.3,2.32,11.495,11.596,56.9,1006.0,-3.9,,,19.4,80.3,1.0,
308,2024-01-28 15:30:00,68.8,2.3,2.32,13.795,13.913,57.2,1006.0,-3.7,,,20.1,80.2,1.0,
309,2024-01-28 16:30:00,69.0,2.3,2.32,16.095,16.231,57.4,1006.0,-3.7,,,20.5,81.3,1.0,
310,2024-01-28 17:30:00,69.1,2.3,2.32,18.395,18.551,57.4,1007.0,-3.8,,,20.9,83.1,1.0,
311,2024-01-28 18:30:00,69.2,2.3,2.32,20.695,20.871,57.3,1007.0,-3.7,,,21.3,84.4,1.0,
312,2024-01-28 19:30:00,69.3,2.3,2.32,22.995,23.191,57.6,1007.0,-3.6,,,21.7,84.9,1.0,
313,2024-01-28 20:30:00,69.4,2.3,2.32,25.295,25.511,57.8,1008.0,-3.6,,,22.1,83.8,1.0,
314,2024-01-28 21:30:00,69.6,2.3,2.32,27.595,27.833,57.8,1008.0,-3.7,,,22.5,82.9,1.0,
315,2024-01-28 22:30:00,69.8,2.3,2.32,29.895,30.158,58.0,1008.0,-3.8,,,22.8,83.9,1.0,
316,2024-01-28 23:30:00,70.0,2.3,2.33,32.195,32.486,58.0,1009.0,-4.2,,,23.0,84.2,1.0,
317,2024-01-29 00:30:00,70.1,2.3,2.33,34.495,34.815,58.3,1009.0,-4.3,,,23.1,81.7,1.0,
318,2024-01-29 01:30:00,70.1,2.3,2.33,36.795,37.142,57.7,1009.0,-3.9,,,23.4,81.0,1.0,
319,2024-01-29 02:30:00,70.1,2.3,2.33,39.095,39.468,58.2,1009.0,-3.9,,,23.6,81.3,1.0,
320,2024-01-29 03:30:00,70.3,2.3,2.33,41.395,41.795,58.5,1009.0,-4.0,,,23.9,82.1,1.0,
321,2024-01-29 04:30:00,70.4,2.3,2.33,43.695,44.123,58.4,1009.0,-4.2,,,24.0,83.1,1.0,
322,2024-01-29 05:30:00,70.5,2.3,2.33,45.995,46.454,58.4,1009.0,-4.4,,,24.0,83.9,1.0,
323,2024-01-29 06:30:00,70.5,2.3,2.33,48.295,48.784,58.4,1009.0,-4.4,,,24.2,84.1,1.0,
324,2024-01-29 07:30:00,70.5,2.3,2.33,50.595,51.113,58.4,1009.0,-4.3,,,24.2,83.6,1.0,
325,2024-01-29 08:30:00,70.6,2.3,2.33,52.895,53.44,58.4,1009.0,-4.1,,,24.5,83.5,1.0,
326,2024-01-29 09:30:00,70.5,2.3,2.33,55.195,55.768,58.4,1009.0,-4.1,,,24.7,84.6,1.0,
327,2024-01-29 09:30:03,70.5,2.3,2.32,55.197,55.77,58.7,1009.0,-3.8,,,25.0,84.1,1.0,
328,2024-01-29 09:30:03,70.5,2.3,2.32,55.197,55.77,58.4,1007.0,-4.0,,,21.8,82.9,1.0,
329,2024-01-30 16:43:20,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,0.7,,,29.4,85.8,1.0,
